invoice_id,invoice_date,invoice_cus_id,invoice_amount
LB58283700,2021/3/6 12:41,701000010,207
LB58283701,2021/3/6 12:43,701000010,225
LB58283702,2021/3/6 12:45,701000010,203
LB58283703,2021/3/6 12:50,701000010,337
LB58283704,2021/3/6 12:53,701000010,100
LB58283705,2021/3/6 12:56,701000010,92
LB58283706,2021/3/6 12:58,701000010,237
LB58283707,2021/3/6 12:59,701000010,237
LB58283708,2021/3/6 13:00,701000010,80
LB58283709,2021/3/6 13:01,701000010,254
LB58283710,2021/3/6 13:02,701000010,990
LB58283711,2021/3/6 13:05,701000285,150
LB58283712,2021/3/6 13:06,701000010,196
LB58283713,2021/3/6 13:08,701000010,250
2021030600200088,2021/3/6 13:11,701000010,0
LB58283714,2021/3/6 13:13,701000010,256
LB58283715,2021/3/6 13:14,701000010,250
LB58283716,2021/3/6 13:15,701000010,707
LB58283717,2021/3/6 13:32,701000010,45
LB58283718,2021/3/6 13:49,701000697,2100
LB58283719,2021/3/6 14:00,701000697,245
LB58283720,2021/3/6 14:02,701000010,300
LB58283721,2021/3/6 14:05,701000010,145
LB58283722,2021/3/6 14:15,701000010,960
LB58283723,2021/3/6 14:28,701000010,1500
LB58283724,2021/3/6 14:29,701000010,10
2021030600200100,2021/3/6 14:29,701000010,5
LB58283725,2021/3/6 14:30,701000010,216
LB58283726,2021/3/6 14:32,701000010,90
2021030600200103,2021/3/6 14:37,701000010,250
LB58283727,2021/3/6 14:39,701000010,29
LB58283728,2021/3/6 14:41,701000181,234
LB58283729,2021/3/6 14:44,701000010,294
LB58283730,2021/3/6 14:50,701000699,2276
2021030600200108,2021/3/6 14:55,701000699,-2276
LB58283731,2021/3/6 14:57,701000699,2197
LB58283732,2021/3/6 14:59,701000699,200
LB58283733,2021/3/6 15:00,701000699,270
LB58283734,2021/3/6 15:05,701000010,415
LB58283735,2021/3/6 15:07,701000697,243
LB58283736,2021/3/6 15:09,701000699,267
LB58283737,2021/3/6 15:11,701000699,267
LB58283738,2021/3/6 15:13,701000010,200
LB58283739,2021/3/6 15:19,701000059,199
LB58283740,2021/3/6 15:20,701000059,220
LB58283741,2021/3/6 15:21,701000010,211
LB58283742,2021/3/6 15:22,701000010,153
LB58283743,2021/3/6 15:29,701000010,563
LB58283744,2021/3/6 15:38,701000010,160
LB58283745,2021/3/6 15:50,701000010,315
LB58283746,2021/3/6 15:53,701000394,2003
LB58283747,2021/3/6 15:56,701000462,95
LB58283748,2021/3/6 15:57,701000462,39
LB58283749,2021/3/6 16:03,701000010,150
LB58283750,2021/3/6 16:09,701000010,1251
LB58283751,2021/3/6 16:11,701000010,1283
LB58283752,2021/3/6 16:14,701000010,318
LB58283753,2021/3/6 16:14,701000010,29
LB58283754,2021/3/6 16:16,701000010,234
LB58283755,2021/3/6 16:20,701000010,95
LB58283756,2021/3/6 16:22,701000010,178
LB58283757,2021/3/6 16:25,701000110,1125
LB58283758,2021/3/6 16:25,701000010,50
LB58283759,2021/3/6 16:26,701000010,28
LB58283760,2021/3/6 16:27,701000010,207
LB58283761,2021/3/6 16:32,701000010,79
LB58283762,2021/3/6 16:34,701000010,45
2021030600200141,2021/3/6 16:35,701000002,1350
2021030600200142,2021/3/6 16:38,701000010,668
LB58283763,2021/3/6 16:42,701000010,1071
LB58283764,2021/3/6 16:45,701000010,2100
LB58283765,2021/3/6 16:48,701000010,160
LB58283766,2021/3/6 16:59,701000010,718
LB58283768,2021/3/6 17:00,701000010,90
LB58283769,2021/3/6 17:05,701000010,203
LB58283770,2021/3/6 17:10,701000010,238
LB58283771,2021/3/6 17:11,701000010,32
LB58283772,2021/3/6 17:13,701000010,245
LB58283773,2021/3/6 17:14,701000010,245
LB58283774,2021/3/6 17:14,701000010,199
LB58283775,2021/3/6 17:20,701000010,49
LB58283776,2021/3/6 17:22,701000163,340
LB58283777,2021/3/6 17:23,701000010,90
LB58283778,2021/3/6 17:30,701000010,897
LB58283779,2021/3/6 17:36,701000010,125
LB58283780,2021/3/6 17:38,701000677,1585
LB58283781,2021/3/6 17:41,701000010,90
LB58283782,2021/3/6 17:44,701000010,23
LB58283783,2021/3/6 17:48,701000010,500
LB58283784,2021/3/6 17:50,701000010,300
LB58283785,2021/3/6 17:51,701000010,500
LB58283786,2021/3/6 17:54,701000010,110
LB58283787,2021/3/6 18:00,701000010,237
LB58283788,2021/3/6 18:02,701000010,200
2021030600200168,2021/3/6 18:03,701000010,5
LB58283789,2021/3/6 18:03,701000010,450
LB58283790,2021/3/6 18:04,701000010,500
LB58283791,2021/3/6 18:05,701000010,79
2021030600200172,2021/3/6 18:05,701000010,5
LB58283792,2021/3/6 18:19,701000684,4500
LB58283793,2021/3/6 18:22,701000010,532
LB58283794,2021/3/6 18:49,701000010,990
LB58283795,2021/3/6 18:51,701000010,18
LB58283796,2021/3/6 19:08,701000010,207
LB58283797,2021/3/6 19:15,701000010,319
LB58283798,2021/3/6 19:15,701000010,49
LB58283799,2021/3/6 19:18,701000010,211
LB58283800,2021/3/6 19:18,701000010,150
LB58283801,2021/3/6 19:20,701000010,199
LB58283802,2021/3/6 19:22,701000010,97
LB58283803,2021/3/6 19:25,701000010,202
LB58283804,2021/3/6 19:47,701000699,203
LB58283805,2021/3/6 19:48,701000010,204
LB58283806,2021/3/6 19:49,701000010,214
LB58283807,2021/3/6 19:51,701000010,95
LB58283808,2021/3/6 19:54,701000010,265
LB58283809,2021/3/6 19:55,701000699,2218
LB58283810,2021/3/6 19:57,701000010,132
LB58283811,2021/3/6 19:59,701000010,180
LB58283812,2021/3/6 20:00,701000010,120
LB58283813,2021/3/6 20:04,701000195,340
LB58283814,2021/3/6 20:05,701000195,90
LB58283815,2021/3/6 20:07,701000010,1199
LB58283816,2021/3/6 20:15,701000699,2100
LB58283817,2021/3/6 20:15,701000010,29
LB58283818,2021/3/6 20:18,701000010,231
LB58283819,2021/3/6 20:19,701000010,1199
LB58283820,2021/3/6 20:23,701000010,300
LB58283821,2021/3/6 20:33,701000080,2006
LB58283822,2021/3/6 20:34,701000010,100
LB58283823,2021/3/6 20:46,701000010,140
LB58283824,2021/3/6 20:48,701000010,210
LB58283825,2021/3/6 20:49,701000010,200
LB58283826,2021/3/6 20:53,701000010,893
LB58283827,2021/3/6 20:54,701000010,58
LB58283828,2021/3/6 20:55,701000010,40
LB58283829,2021/3/6 21:05,701000010,896
LB58283831,2021/3/6 21:08,701000161,1419
LB58283832,2021/3/6 21:11,701000010,900
LB58283833,2021/3/6 21:13,701000010,260
LB58283834,2021/3/6 21:22,701000010,58
LB58283835,2021/3/6 21:25,701000010,80
LB58283836,2021/3/6 21:31,701000010,511
2021030800200001,2021/3/8 09:41,701000010,5
LB58283837,2021/3/8 09:50,701000278,260
LB58283838,2021/3/8 10:02,701000010,140
LB58283839,2021/3/8 10:36,701000715,65
LB58283840,2021/3/8 10:47,701000010,79
LB58283841,2021/3/8 10:48,701000010,20
LB58283842,2021/3/8 10:52,701000716,367
2021030800200008,2021/3/8 11:10,701000010,-294
LB58283843,2021/3/8 11:52,701000717,349
LB58283844,2021/3/8 12:10,701000468,190
LB58283845,2021/3/8 12:14,701000718,33
LB58283846,2021/3/8 12:46,701000719,115
LB58283847,2021/3/8 12:49,701000720,200
LB58283848,2021/3/8 12:50,701000721,450
LB58283849,2021/3/8 13:10,701000010,80
LB58283850,2021/3/8 13:11,701000722,680
LB58283851,2021/3/8 13:18,701000010,114
LB58283852,2021/3/8 13:48,701000723,150
LB58283853,2021/3/8 13:57,701000010,2650
LB58283854,2021/3/8 13:58,701000724,300
LB58283855,2021/3/8 14:00,701000724,250
LB58283856,2021/3/8 14:02,701000010,39
LB58283857,2021/3/8 14:22,701000010,104
LB58283858,2021/3/8 14:26,701000010,20
LB58283859,2021/3/8 14:27,701000725,215
LB58283860,2021/3/8 14:41,701000010,50
LB58283861,2021/3/8 14:45,701000530,239
LB58283862,2021/3/8 14:50,701000010,634
LB58283863,2021/3/8 15:00,701000010,120
LB58283864,2021/3/8 15:04,701000277,500
LB58283865,2021/3/8 15:16,701000010,130
LB58283866,2021/3/8 15:24,701000496,40
LB58283867,2021/3/8 15:27,701000010,100
LB58283868,2021/3/8 15:31,701000010,89
LB58283869,2021/3/8 15:47,701000010,300
LB58283870,2021/3/8 15:48,701000010,145
LB58283871,2021/3/8 16:04,701000010,150
LB58283872,2021/3/8 16:04,701000010,43
2021030800200039,2021/3/8 16:10,701000010,5
LB58283873,2021/3/8 16:15,701000155,215
LB58283874,2021/3/8 16:29,701000446,835
LB58283875,2021/3/8 16:42,701000010,740
LB58283876,2021/3/8 16:55,701000010,98
LB58283877,2021/3/8 16:56,701000010,39
LB58283878,2021/3/8 17:19,701000010,60
LB58283879,2021/3/8 17:29,701000010,40
LB58283880,2021/3/8 17:42,701000620,201
LB58283881,2021/3/8 17:43,701000010,89
LB58283882,2021/3/8 17:48,701000620,79
LB58283883,2021/3/8 18:00,701000010,38
LB58283884,2021/3/8 18:04,701000728,1630
LB58283885,2021/3/8 18:05,701000010,40
LB58283886,2021/3/8 18:08,701000010,120
LB58283887,2021/3/8 18:12,701000010,200
LB58283888,2021/3/8 18:15,701000010,150
LB58283889,2021/3/8 18:37,701000729,300
LB58283890,2021/3/8 18:49,701000010,170
2021030800200058,2021/3/8 18:49,701000010,5
LB58283891,2021/3/8 18:56,701000010,89
LB58283892,2021/3/8 19:10,701000010,210
LB58283893,2021/3/8 19:10,701000010,200
LB58283894,2021/3/8 19:23,701000386,94
LB58283895,2021/3/8 19:33,701000010,40
LB58283896,2021/3/8 20:05,701000732,360
LB58283897,2021/3/8 20:08,701000733,900
2021030800200066,2021/3/8 20:09,701000010,5
2021030800200067,2021/3/8 20:10,701000010,60
2021030800200068,2021/3/8 20:10,701000010,-60
LB58283898,2021/3/8 20:11,701000001,47
2021030800200070,2021/3/8 20:11,701000001,-47
2021030800200071,2021/3/8 20:11,701000001,47
LB58283899,2021/3/8 20:16,701000010,210
LB58283900,2021/3/8 20:40,701000010,90
LB58283901,2021/3/8 20:57,701000071,117
LB58283902,2021/3/8 21:15,701000688,166
2021030800200076,2021/3/8 21:16,701000010,5
2021030800200077,2021/3/8 21:35,701000010,60
2021030800200078,2021/3/8 21:36,701000010,-60
2021030900200001,2021/3/9 09:15,701000010,20
LB58283903,2021/3/9 09:43,701000010,200
LB58283904,2021/3/9 10:04,701000048,523
2021030900200004,2021/3/9 10:09,701000010,5
LB58283905,2021/3/9 10:11,701000151,250
LB58283906,2021/3/9 10:53,701000174,5
LB58283907,2021/3/9 11:19,701000735,100
LB58283908,2021/3/9 11:20,701000010,397
LB58283909,2021/3/9 11:36,701000010,498
LB58283910,2021/3/9 11:50,701000286,73
LB58283911,2021/3/9 11:53,701000465,1123
LB58283912,2021/3/9 12:03,701000010,150
LB58283913,2021/3/9 12:05,701000010,86
LB58283914,2021/3/9 12:09,701000736,190
LB58283915,2021/3/9 12:19,701000010,18
LB58283916,2021/3/9 12:25,701000010,80
LB58283917,2021/3/9 12:26,701000737,300
LB58283918,2021/3/9 12:55,701000738,890
LB58283919,2021/3/9 13:01,701000739,735
LB58283920,2021/3/9 13:05,701000010,80
LB58283921,2021/3/9 13:08,701000010,26
LB58283922,2021/3/9 13:15,701000010,45
LB58283923,2021/3/9 13:24,701000010,900
LB58283924,2021/3/9 13:27,701000010,900
LB58283925,2021/3/9 13:58,701000740,140
LB58283926,2021/3/9 14:22,701000205,1313
LB58283927,2021/3/9 14:26,701000010,211
LB58283928,2021/3/9 14:34,701000010,89
LB58283929,2021/3/9 14:46,701000357,100
2021030900200030,2021/3/9 15:53,701000001,258
LB58283930,2021/3/9 15:54,701000741,127
LB58283931,2021/3/9 15:55,701000742,1280
LB58283932,2021/3/9 16:04,701000743,150
LB58283933,2021/3/9 16:07,701000744,260
LB58283934,2021/3/9 16:08,701000095,260
LB58283935,2021/3/9 16:10,701000745,353
LB58283936,2021/3/9 16:28,701000746,2050
LB58283937,2021/3/9 16:31,701000325,130
LB58283938,2021/3/9 16:32,701000325,140
LB58283939,2021/3/9 16:32,701000747,95
LB58283940,2021/3/9 16:53,701000010,135
LB58283941,2021/3/9 17:31,701000010,39
LB58283942,2021/3/9 17:40,701000010,80
LB58283943,2021/3/9 17:56,701000010,240
2021030900200045,2021/3/9 18:08,701000001,805
2021030900200046,2021/3/9 18:10,701000001,805
LB58283944,2021/3/9 18:32,701000010,9
LB58283945,2021/3/9 18:36,701000010,100
LB58283946,2021/3/9 18:53,701000748,130
LB58283947,2021/3/9 18:55,701000010,20
LB58283948,2021/3/9 19:05,701000749,200
LB58283949,2021/3/9 19:06,701000749,100
LB58283950,2021/3/9 19:11,701000010,20
LB58283951,2021/3/9 19:13,701000010,75
LB58283952,2021/3/9 19:25,701000117,645
LB58283953,2021/3/9 19:35,701000750,52
LB58283954,2021/3/9 19:42,701000010,23
LB58283955,2021/3/9 19:44,701000010,125
LB58283956,2021/3/9 19:44,701000010,94
LB58283957,2021/3/9 19:51,701000221,191
LB58283958,2021/3/9 20:09,701000010,20
LB58283959,2021/3/9 20:31,701000753,350
LB58283960,2021/3/9 20:32,701000010,270
LB58283961,2021/3/9 20:34,701000010,57
LB58283962,2021/3/9 20:37,701000010,300
LB58283963,2021/3/9 20:52,701000010,170
2021030900200067,2021/3/9 21:35,701000010,45
LB58283964,2021/3/10 09:07,701000010,120
2021031000200002,2021/3/10 09:08,701000010,40
LB58283965,2021/3/10 09:52,701000757,20
LB58283966,2021/3/10 09:52,701000758,58
LB58283967,2021/3/10 09:54,701000758,150
LB58283968,2021/3/10 10:20,701000068,100
LB58283969,2021/3/10 10:34,701000762,95
LB58283970,2021/3/10 10:42,701000646,170
LB58283971,2021/3/10 11:00,701000010,29
LB58283972,2021/3/10 11:11,701000433,40
LB58283973,2021/3/10 11:20,701000764,95
2021031000200012,2021/3/10 11:31,701000010,26
2021031000200013,2021/3/10 11:45,701000010,15
2021031000200014,2021/3/10 12:16,701000010,5
LB58283974,2021/3/10 12:19,701000242,58
LB58283975,2021/3/10 12:32,701000767,79
LB58283976,2021/3/10 12:33,701000767,49
2021031000200018,2021/3/10 12:34,701000767,-79
2021031000200019,2021/3/10 12:38,701000010,160
2021031000200020,2021/3/10 12:39,701000010,-160
LB58283977,2021/3/10 12:58,701000768,120
LB58283978,2021/3/10 13:02,701000738,300
LB58283979,2021/3/10 13:09,701000769,45
LB58283980,2021/3/10 13:11,701000770,150
LB58283981,2021/3/10 13:23,701000771,130
LB58283982,2021/3/10 13:49,701000772,55
LB58283983,2021/3/10 13:52,701000773,400
LB58283984,2021/3/10 14:11,701000774,750
2021031000200029,2021/3/10 15:05,201000002,700
LB58283985,2021/3/10 15:07,701000010,75
LB58283986,2021/3/10 15:11,701000010,24
LB58283987,2021/3/10 15:13,701000010,18
LB58283988,2021/3/10 15:17,701000010,89
LB58283989,2021/3/10 15:20,701000010,270
LB58283990,2021/3/10 15:24,701000010,460
LB58283991,2021/3/10 15:40,701000775,560
LB58283992,2021/3/10 15:41,701000033,43
LB58283993,2021/3/10 15:53,701000220,95
LB58283994,2021/3/10 15:57,701000010,154
LB58283995,2021/3/10 16:00,701000776,990
LB58283996,2021/3/10 16:18,701000270,405
LB58283997,2021/3/10 16:34,701000777,160
LB58283998,2021/3/10 16:39,701000010,99
LB58283999,2021/3/10 17:06,701000010,39
LB58284000,2021/3/10 17:39,701000508,390
LB58284001,2021/3/10 17:42,701000010,10
LB58284002,2021/3/10 17:43,701000010,7
LB58284003,2021/3/10 17:57,701000158,1980
LB58284004,2021/3/10 18:00,701000010,29
LB58284005,2021/3/10 18:05,701000508,2369
LB58284007,2021/3/10 18:16,701000778,120
LB58284008,2021/3/10 18:18,701000216,130
LB58284009,2021/3/10 18:22,701000010,80
LB58284010,2021/3/10 18:32,701000446,60
LB58284011,2021/3/10 18:47,701000010,89
LB58284012,2021/3/10 19:07,701000010,29
LB58284013,2021/3/10 19:26,701000190,60
LB58284014,2021/3/10 19:41,701000010,276
LB58284015,2021/3/10 19:55,701000779,25
LB58284016,2021/3/10 19:59,701000193,204
LB58284017,2021/3/10 20:05,701000780,350
LB58284018,2021/3/10 20:07,701000781,95
LB58284019,2021/3/10 20:10,701000010,20
LB58284020,2021/3/10 20:51,701000010,59
LB58284021,2021/3/10 21:10,701000783,220
LB58284022,2021/3/10 21:20,701000608,445
LB58284023,2021/3/10 21:28,701000423,510
LB58284024,2021/3/10 21:28,701000010,600
2021031000200069,2021/3/10 21:32,701000003,30
LB58284025,2021/3/11 09:42,701000010,100
LB58284026,2021/3/11 09:43,701000010,29
LB58284027,2021/3/11 09:46,701000278,30
LB58284028,2021/3/11 09:47,701000010,89
LB58284029,2021/3/11 09:59,701000784,220
LB58284030,2021/3/11 10:01,701000243,300
LB58284031,2021/3/11 10:15,701000785,1230
LB58284032,2021/3/11 10:20,701000785,800
LB58284033,2021/3/11 11:33,701000787,157
LB58284034,2021/3/11 12:05,701000010,10
LB58284035,2021/3/11 12:07,701000773,120
LB58284036,2021/3/11 12:09,701000010,10
LB58284037,2021/3/11 12:15,701000258,90
LB58284038,2021/3/11 12:43,701000010,95
LB58284039,2021/3/11 12:57,701000010,87
LB58284040,2021/3/11 13:06,701000788,205
LB58284041,2021/3/11 13:08,701000789,130
LB58284042,2021/3/11 13:11,701000790,735
LB58284043,2021/3/11 13:23,701000010,180
LB58284044,2021/3/11 13:26,701000790,595
LB58284045,2021/3/11 13:28,701000791,800
LB58284046,2021/3/11 13:37,701000792,100
LB58284047,2021/3/11 14:09,701000010,17
LB58284048,2021/3/11 14:24,701000278,200
LB58284049,2021/3/11 14:33,701000010,95
LB58284050,2021/3/11 14:42,701000793,150
LB58284051,2021/3/11 14:43,701000620,125
LB58284052,2021/3/11 14:50,701000010,80
LB58284053,2021/3/11 15:03,701000010,450
LB58284054,2021/3/11 15:28,701000794,54
LB58284055,2021/3/11 15:32,701000010,100
2021031100200032,2021/3/11 15:33,701000003,260
LB58284056,2021/3/11 15:35,701000795,800
LB58284057,2021/3/11 15:45,701000251,38
LB58284058,2021/3/11 16:03,701000446,300
LB58284059,2021/3/11 16:26,701000796,576
2021031100200037,2021/3/11 17:03,701000786,15
LB58284060,2021/3/11 17:27,701000250,582
LB58284061,2021/3/11 17:36,701000797,100
LB58284062,2021/3/11 17:36,701000681,275
LB58284063,2021/3/11 17:49,701000010,110
LB58284064,2021/3/11 17:57,701000010,200
LB58284065,2021/3/11 18:26,701000010,178
LB58284066,2021/3/11 18:29,701000010,20
LB58284067,2021/3/11 18:30,701000798,135
2021031100200046,2021/3/11 18:31,201000002,23
LB58284068,2021/3/11 18:48,701000010,1500
LB58284069,2021/3/11 18:49,701000010,18
LB58284070,2021/3/11 18:50,701000010,115
2021031100200050,2021/3/11 18:52,701000010,5
LB58284071,2021/3/11 18:54,701000010,80
LB58284072,2021/3/11 19:05,701000799,1754
LB58284073,2021/3/11 19:06,701000010,178
LB58284074,2021/3/11 19:13,701000010,204
LB58284075,2021/3/11 20:00,701000010,40
LB58284076,2021/3/11 20:36,701000010,44
LB58284077,2021/3/11 20:36,701000010,34
LB58284078,2021/3/11 20:42,701000010,54
LB58284079,2021/3/11 20:43,701000010,110
LB58284080,2021/3/11 20:45,701000716,105
LB58284081,2021/3/11 20:47,701000762,100
2021031100200062,2021/3/11 21:09,701000724,0
LB58284082,2021/3/11 21:16,701000010,29
LB58284083,2021/3/11 21:21,701000010,120
LB58284084,2021/3/11 21:39,701000010,250
LB58284085,2021/3/12 09:02,701000010,19
LB58284086,2021/3/12 09:14,701000802,32
LB58284087,2021/3/12 10:19,701000804,150
LB58284088,2021/3/12 10:24,701000789,78
LB58284089,2021/3/12 10:46,701000805,102
LB58284090,2021/3/12 10:54,701000806,635
LB58284091,2021/3/12 11:04,701000807,76
LB58284092,2021/3/12 11:06,701000808,185
LB58284093,2021/3/12 11:37,701000675,50
LB58284094,2021/3/12 12:09,701000010,20
LB58284095,2021/3/12 12:32,701000010,150
LB58284096,2021/3/12 12:33,701000010,42
LB58284097,2021/3/12 12:35,701000010,20
LB58284098,2021/3/12 12:53,701000809,390
2021031200200015,2021/3/12 13:12,701000010,5
LB58284099,2021/3/12 13:43,701000810,168
LB58284100,2021/3/12 13:44,701000675,32
LB58284101,2021/3/12 14:54,701000294,200
LB58284102,2021/3/12 14:58,701000010,160
LB58284103,2021/3/12 14:58,701000010,20
LB58284104,2021/3/12 14:59,701000010,125
LB58284105,2021/3/12 15:52,701000773,240
LB58284106,2021/3/12 16:33,701000811,160
LB58284107,2021/3/12 17:18,701000010,110
LB58284108,2021/3/12 17:24,701000031,525
LB58284109,2021/3/12 17:27,701000812,835
LB58284110,2021/3/12 17:57,701000010,450
LB58284111,2021/3/12 18:12,701000110,265
LB58284112,2021/3/12 18:13,701000010,40
LB58284113,2021/3/12 18:13,701000010,29
LB58284114,2021/3/12 18:14,701000010,20
LB58284115,2021/3/12 18:38,701000010,95
2021031200200033,2021/3/12 18:38,701000010,5
LB58284116,2021/3/12 18:42,701000686,300
LB58284117,2021/3/12 18:47,701000010,25
LB58284118,2021/3/12 18:49,701000813,140
LB58284119,2021/3/12 18:58,701000814,650
2021031200200038,2021/3/12 19:07,701000010,245
LB58284120,2021/3/12 19:11,701000815,89
LB58284121,2021/3/12 19:21,701000803,835
2021031200200041,2021/3/12 19:22,701000010,5
LB58284122,2021/3/12 19:24,701000816,1313
LB58284123,2021/3/12 19:27,701000010,89
LB58284124,2021/3/12 19:28,701000010,25
LB58284125,2021/3/12 19:55,701000817,250
LB58284126,2021/3/12 19:56,701000349,740
LB58284127,2021/3/12 20:01,701000818,80
LB58284128,2021/3/12 20:02,701000010,27
LB58284129,2021/3/12 20:04,701000817,800
2021031200200050,2021/3/12 20:16,701000003,60
LB58284130,2021/3/12 20:20,701000819,632
LB58284131,2021/3/12 21:14,701000071,134
LB58284132,2021/3/13 09:17,701000010,178
LB58284133,2021/3/13 09:19,701000820,189
LB58284134,2021/3/13 09:50,701000530,310
LB58284135,2021/3/13 10:12,701000690,23
2021031300200005,2021/3/13 10:14,701000010,10
LB58284136,2021/3/13 10:22,701000821,114
LB58284137,2021/3/13 11:01,701000822,120
LB58284138,2021/3/13 11:17,701000823,345
LB58284139,2021/3/13 11:35,701000152,850
LB58284140,2021/3/13 12:02,701000762,280
LB58284141,2021/3/13 12:08,701000010,28
LB58284142,2021/3/13 12:12,701000826,235
LB58284143,2021/3/13 12:21,701000827,79
LB58284144,2021/3/13 12:21,701000827,78
LB58284145,2021/3/13 12:33,701000010,10
LB58284146,2021/3/13 12:34,701000010,25
LB58284147,2021/3/13 12:37,701000010,150
LB58284148,2021/3/13 13:03,701000010,102
LB58284149,2021/3/13 13:27,701000010,228
LB58284150,2021/3/13 13:30,701000010,100
LB58284151,2021/3/13 13:59,701000042,33
LB58284152,2021/3/13 13:59,701000010,260
LB58284153,2021/3/13 14:01,701000010,5
LB58284154,2021/3/13 14:01,701000010,597
LB58284155,2021/3/13 14:10,701000010,216
LB58284156,2021/3/13 15:08,701000828,1750
LB58284157,2021/3/13 15:10,701000010,20
LB58284158,2021/3/13 15:22,701000010,100
LB58284159,2021/3/13 15:25,701000796,28
LB58284160,2021/3/13 15:37,701000829,30
LB58284161,2021/3/13 15:41,701000010,5
LB58284162,2021/3/13 15:49,701000023,125
LB58284163,2021/3/13 16:04,701000010,80
LB58284164,2021/3/13 16:15,701000830,58
LB58284165,2021/3/13 16:32,701000831,50
2021031300200036,2021/3/13 16:40,701000512,150
LB58284166,2021/3/13 16:51,701000010,10
LB58284167,2021/3/13 16:52,701000010,58
LB58284168,2021/3/13 16:59,701000010,40
LB58284169,2021/3/13 17:04,701000832,250
LB58284170,2021/3/13 17:46,701000833,420
LB58284171,2021/3/13 17:47,701000010,150
LB58284172,2021/3/13 17:57,701000322,130
LB58284173,2021/3/13 18:02,701000010,95
LB58284174,2021/3/13 18:15,701000835,100
LB58284175,2021/3/13 18:34,701000010,29
LB58284176,2021/3/13 18:53,701000010,39
LB58284177,2021/3/13 19:06,701000429,800
LB58284178,2021/3/13 19:07,701000010,980
LB58284179,2021/3/13 19:16,701000836,250
LB58284180,2021/3/13 19:20,701000837,190
2021031300200052,2021/3/13 19:22,701000001,266
LB58284181,2021/3/13 19:32,701000838,274
2021031300200054,2021/3/13 19:36,701000734,5
LB58284182,2021/3/13 19:55,701000010,100
LB58284183,2021/3/13 20:14,701000010,51
LB58284184,2021/3/13 20:27,701000839,48
LB58284185,2021/3/13 21:03,701000130,430
LB58284186,2021/3/13 21:11,701000010,100
LB58284187,2021/3/13 21:12,701000010,130
LB58284188,2021/3/13 21:19,701000841,210
LB58284189,2021/3/15 09:10,701000327,773
LB58284190,2021/3/15 09:23,701000842,150
LB58284191,2021/3/15 09:39,701000010,38
LB58284192,2021/3/15 09:40,701000010,38
LB58284193,2021/3/15 09:40,701000010,20
LB58284194,2021/3/15 09:46,701000006,65
LB58284195,2021/3/15 09:53,701000010,150
LB58284196,2021/3/15 10:46,701000010,355
LB58284197,2021/3/15 11:20,701000844,1350
LB58284198,2021/3/15 11:21,701000608,18
LB58284199,2021/3/15 11:26,701000845,276
LB58284200,2021/3/15 11:32,701000010,46
LB58284201,2021/3/15 12:08,701000010,20
2021031500200014,2021/3/15 12:09,701000010,5
LB58284202,2021/3/15 12:18,701000846,160
LB58284203,2021/3/15 12:42,701000010,160
LB58284204,2021/3/15 12:44,701000317,80
LB58284205,2021/3/15 13:03,701000847,450
LB58284206,2021/3/15 13:19,701000010,65
LB58284207,2021/3/15 13:26,701000334,100
LB58284208,2021/3/15 13:30,701000848,48
LB58284209,2021/3/15 13:32,701000739,938
LB58284210,2021/3/15 13:46,701000010,30
LB58284211,2021/3/15 14:01,701000010,150
LB58284212,2021/3/15 14:08,701000849,120
LB58284213,2021/3/15 14:17,701000850,58
LB58284214,2021/3/15 14:31,701000010,34
2021031500200028,2021/3/15 14:49,701000010,0
LB58284215,2021/3/15 15:18,701000851,120
LB58284216,2021/3/15 15:33,701000852,510
LB58284217,2021/3/15 15:48,701000853,895
LB58284218,2021/3/15 15:49,701000010,20
LB58284219,2021/3/15 15:52,701000854,160
LB58284220,2021/3/15 15:55,701000233,58
LB58284221,2021/3/15 16:01,701000021,100
LB58284222,2021/3/15 16:21,701000042,25
LB58284223,2021/3/15 16:26,701000010,50
LB58284224,2021/3/15 16:34,701000266,57
LB58284225,2021/3/15 16:35,701000266,110
LB58284226,2021/3/15 16:37,701000856,118
LB58284227,2021/3/15 16:49,701000031,563
LB58284228,2021/3/15 17:07,701000010,58
LB58284229,2021/3/15 17:11,701000010,58
LB58284230,2021/3/15 17:18,701000010,100
LB58284231,2021/3/15 17:31,701000857,480
LB58284232,2021/3/15 17:33,701000010,52
LB58284233,2021/3/15 18:01,701000858,180
LB58284234,2021/3/15 18:12,701000859,340
LB58284235,2021/3/15 18:30,701000861,80
LB58284236,2021/3/15 18:51,701000010,270
LB58284237,2021/3/15 19:11,701000862,180
LB58284238,2021/3/15 19:23,701000001,969
LB58284239,2021/3/15 19:27,701000010,130
LB58284240,2021/3/15 19:33,701000863,160
LB58284241,2021/3/15 19:43,701000010,150
2021031500200056,2021/3/15 19:44,701000010,0
LB58284242,2021/3/15 19:52,701000010,39
LB58284243,2021/3/15 20:15,701000865,140
LB58284244,2021/3/15 20:25,701000762,50
LB58284245,2021/3/15 20:29,701000868,20
LB58284246,2021/3/15 20:31,701000010,68
LB58284247,2021/3/15 20:33,701000010,59
LB58284248,2021/3/15 20:34,701000734,195
LB58284249,2021/3/15 20:38,701000734,150
LB58284500,2021/3/15 20:53,701000869,35
LB58284501,2021/3/15 20:57,701000573,274
LB58284502,2021/3/16 09:12,701000871,1350
LB58284503,2021/3/16 09:35,701000010,253
